,RespondentID,Sexo,Idade,Graduacao,Graduacao_Outro,IES_Graduacao,Lato1,Lato2,Lato3,Lato4,Lato5,IES_Lato1,IES_Lato2,IES_Lato3,IES_Lato4,IES_Lato5,Destino_Profissional,Destino_Profissional_Outro,MESTRADO_IES,MESTRADO_IES_Outro,Area_Mestrado,Atuacao_Docente_Antes_Mestrado,Tempo_Entre_Graduacao_Mestrado,Regime_Dedicacao_Mestrado,Atuacao_Docente_Durante_Mestrado,Tipo_IES_Atuacao_Mestrado,Regime_Dedicacao_Docente_Mestrado,Tempo_Atuacao_Docente_Mestrado,Mestrado_Ativ_Aprendizagem_Pesq_Cientifica,Mestrado_Ativ_Aprendizagem_Sala_Aula,Mestrado_Ativ_Aprendizagem_Leitura,Mestrado_Ativ_Aprendizagem_Estagio,Mestrado_Ativ_Aprendizagem_Informais,Mestrado_Ativ_Aprendizagem_Outros,DOUTORADO_IES,DOUTORADO_IES_Outro,Area_Doutorado,Atuacao_Docente_Antes_Doutorado,Tempo_Entre_Mestrado_Doutorado,Regime_Dedicacao_Doutorado,Atuacao_Docente_Durante_Doutorado,Tipo_IES_Atuacao_Doutorado,Regime_Dedicacao_Docente_Doutorado,Tempo_Atuacao_Docente,Doutorado_Ativ_Aprendizagem_Pesq_Cientifica,Doutorado_Ativ_Aprendizagem_Sala_Aula,Doutorado_Ativ_Aprendizagem_Leitura,Doutorado_Ativ_Aprendizagem_Estagio,Doutorado_Ativ_Aprendizagem_Informais,Doutorado_Ativ_Aprendizagem_Outros,APC1,APC2,APC3,APC4,APC5,APC_OUTRO,ADSA1,ADSA2,ADSA3,ADSA4,ADSA_OUTRO,ALAT1,ALAT2,ALAT3,ALAT4,ALAT_OUTRO,AEE1,AEE2,AEE3,AEE_OUTRO,AI1,AI2,AI_OUTRO,AD1,AD2,AD3,AD4,AD_OUTRO,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,FAC1_1,FAC2_1,FAC3_1,FAC4_1,FAC5_1,FAC6_1,FAC7_1,Fat1,Fat2,Fat3,Fat4,Fat5,Fat6
50,1754537861,2,40,0,Administração de Cooperativas,1,,,,,,,,,,,1,,3,O mestrado foi realizado na UFBA,Administração,2,1,1,2,"1,0","3,0","3,0","1,0","2,0","3,0",,,,"2,0",,Administração,"1,0","3,0","1,0","1,0","1,0","3,0","3,0","1,0","2,0","3,0",,,,"4,0","5,0","3,0","3,0","3,0",,"5,0","5,0","5,0","4,0",,"4,0","4,0","4,0","4,0",,"4,0","2,0","2,0",,"4,0","4,0",,"4,0","4,0","1,0","1,0",,"4,0","5,0","5,0","4,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","3,0","5,0","5,0","0,9724661524618009","0,7326672452198272","0,7898035432946525","-0,46579158386270986","-0,5513081164611718","-1,495051779538404","0,2104787079704531","0,4458244130278167","-0,6153179571153736","0,5303434097509613","0,6444706466863632","-1,3332886907315236","1,1701337710667339"
51,1753980613,2,28,0,Enfermagem,2,Metodologia do Ensino Superior,Fisiopatologia Clínica,,,,UNILAVRAS,PUC-Minas,,,,2,,2,,Administração Hospitalar,1,3,1,1,"2,0","3,0","3,0","1,0","2,0","3,0",,,,,,,,,,,,,,,,,,,,"4,0","3,0","4,0","3,0","3,0",,"5,0","5,0","4,0","4,0",,"5,0","4,0","4,0","5,0",,"4,0","1,0","2,0",,"5,0","5,0",,"4,0","5,0","1,0","1,0",,"5,0","4,0","5,0","4,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","4,0","4,0","4,0","4,0","4,0","3,0","4,0","4,0","5,0","4,0","4,0","4,0","4,0","0,9806226663133836","0,08456169508605123","1,535752280108057","-0,6768497348222517","-0,568747144999214","-0,6666585297985858","-0,2920470650672955","0,5146023732948469","-0,8687283312132492","-0,33304171088179924","1,3660840727041401","-0,30754834307373086","0,8646902125145057"
52,1753658657,1,27,1,,2,Gestão de Pessoas,,,,,PUC Minas,,,,,2,,2,,Administração,1,3,2,2,"2,0","1,0","2,0","1,0","2,0","3,0","4,0",,,,,,,,,,,,,,,,,,,"4,0","4,0","5,0","4,0","2,0",,"4,0","4,0","4,0","2,0",,"5,0","4,0","3,0","4,0",,"2,0","3,0","1,0",,"3,86","2,0",,"4,0","2,0","1,0","1,0",,"5,0","4,0","4,0","4,0","5,0","4,0","5,0","5,0","5,0","4,0","4,0","4,0","4,0","4,0","4,0","3,0","5,0","5,0","4,0","4,0","3,0","3,0","3,0","5,0",,,,,,,,"0,06656275865359125","-0,02114656885619337","-0,062292039226121726","-0,8314924640265774","0,19467360480966378","-0,597460754539759"
53,1753547593,1,23,1,,1,,,,,,,,,,,4,,2,,Administração,3,1,2,3,,,,"1,0","2,0","3,0","4,0","5,0",,,,,,,,,,,,,,,,,,"4,0","4,0","2,0","4,0","4,0",,"4,0","4,0","5,0","2,0",,"5,0","4,0","5,0","4,0",,"4,0","4,0","1,0",,"5,0","4,0",,"5,0","5,0","1,0","1,0",,"4,0","4,0","5,0","4,0","4,0","4,0","4,0","4,0","4,0","5,0","5,0","5,0","4,0","4,0","5,0","4,0","2,0","2,0","5,0","3,0","4,0","5,0","4,0","3,0","-0,7204215620117375","0,5648875213581669","1,6495563845109784","-0,20169268982806327","1,473095768357806","-1,8238344960188624","0,04190907691177837","-0,1671671121779982","-0,27630956719450384","0,7376386364108102","1,950997979529154","-1,8807306380094773","-0,4048761139018375"
54,1753525224,2,32,1,,1,Gestão de Recursos Humanos,,,,,Faculdades Integradas de Jacarépagua,,,,,4,,2,,Administração,1,4,1,1,"1,0","3,0","2,0",,"2,0",,,,,,,,,,,,,,,,,,,,,"5,0","1,0","3,0","2,0","1,0",,"5,0","4,0","5,0","4,0",,"5,0","4,0","2,0","1,0",,"1,0","1,0","1,0",,"2,0","3,0",,"4,0","5,0","1,0","1,0",,"4,0","4,0","3,0","4,0","3,0","5,0","3,0","4,0","3,0","4,0","4,0","4,0","2,0","2,0","2,0","2,0","1,0","3,0","4,0","2,0","4,0","4,0","3,0","4,0","-0,46284938251964775","-1,0485431993626941","0,3569878353075393","-0,9201902184752364","0,3502487060213279","-1,9630011963832057","0,2605177817934804","-0,24685373628525473","-0,5633758610083475","-0,9598320053038896","0,4645453661553997","-2,5258891403012913","-0,41348972212242024"
55,1753497723,1,24,1,,2,NAO,,,,,,,,,,3,,2,,ADM,3,1,2,3,"1,0",,,,,,,"5,0",,,,,,,,,,,,,,,,,,"4,0","3,0","4,0","2,0","2,0",,"2,0","2,0","2,0","2,0",,"5,0","2,0","4,0","2,0",,"2,0","1,0","1,0",,"3,0","2,0",,"3,0","3,0","1,0","1,0",,"4,0","2,0","3,0","3,0","2,0","4,0","2,0","3,0","4,0","4,0","3,0","2,0","3,0","3,0","2,0","1,0","1,0","2,0","2,0","3,0","3,0","4,0","4,0","4,0","-2,975060614417857","0,22581073347363717","0,06680457504560551","-0,6806182208094752","-0,45268786410928796","-0,30927067761519855","-0,113625470278152","-2,8263520205654493","-0,7392592724109524","0,339130469624993","-0,15178467967556886","-0,299661139819904","-0,3740614339874229"
56,1752850439,2,31,1,,1,MBA em Hotelaria,,,,,UFJF,,,,,1,,2,,Admnistração,1,3,1,1,"1,0","3,0","2,0",,"2,0","3,0",,"5,0",,,,,,,,,,,,,,,,,,"4,0","3,0","4,0","3,0","1,0",,"3,0","4,0","4,0","3,0",,"3,0","3,0","3,0","3,0",,"3,0","1,0","1,0",,"3,0","2,0",,"3,0","3,0","1,0","1,0",,"3,0","3,0","3,0","3,0","4,0","4,0","3,0","3,0","4,0","3,0","3,0","3,0","3,0","4,0","3,0","3,0","3,0","3,0","3,0","3,0","3,0","4,0","4,0","4,0","-0,9181125716305524","-0,08448553568944091","-0,01541204893666791","-0,5973177914517092","-1,276993005037164","-0,3016500310894199","-0,2525080722916406","-1,4729090055871492","-0,6714827671245613","-0,2860578117943646","-0,242933850848222","-0,21142771994198675","0,42215467108680665"
57,1752704352,1,23,1,,1,,,,,,,,,,,1,,2,,"Administração - Empreendedorismo, Inovação, Estudos Organizacionais",2,2,2,2,"1,0","2,0","1,0","1,0",,"3,0",,,Estágio Docência,,,,,,,,,,,,,,,,,"5,0","3,0","4,0","4,0","4,0",,"3,0","4,0","3,0","2,0",,"5,0","4,0","3,0","3,0",,"4,0","3,0","1,0",,"4,0","3,0",,"2,0","5,0","1,0","1,0",,"5,0","3,0","5,0","5,0","5,0","4,0","4,0","5,0","4,0","5,0","4,0","5,0","4,0","4,0","5,0","4,0","2,0","2,0","5,0","3,0","5,0","3,0","4,0","4,0","-2,1722403398758403","1,0727437516883727","0,5479997624870102","-0,35246944687945564","0,6656507881625593","-0,3990461351367049","-0,47096095936830984","-1,7597263884003438","-0,321654910863765","1,2224074369979243","0,7715426720096791","-0,4811962650585249","-1,2097480310449846"
58,1752702094,2,24,1,,1,,,,,,,,,,,3,,2,,Marketing,3,1,1,2,"1,0","2,0","1,0","1,0","2,0","3,0","4,0",,,,,,,,,,,,,,,,,,,"5,0","4,0","5,0","5,0","4,0",,"5,0","4,0","5,0","4,0",,"5,0","4,0","4,0","5,0",,"4,0","4,0","1,0",,"3,0","3,0",,"2,0","3,0","1,0","1,0",,"4,0","4,0","4,0","3,0","4,0","4,0","5,0","4,0","4,0","4,0","4,0","3,0","4,0","4,0","3,0","4,0","3,0","2,0","4,0","4,0","3,0","3,0","3,0","4,0","-0,00311668827638142","0,7481959705060593","-0,8975245205709272","-0,2503722222896235","1,094110165130753","0,9736036242304053","-0,07202708599833176","0,3762083514149899","-0,08852326904983565","1,0086992904596335","-0,3174914840921071","0,836560762253583","-1,1702514470060645"
59,1752659842,1,24,1,,1,,,,,,,,,,,1,,2,,"Gestão estratégica, marketing e inovação",1,1,2,2,"1,0","2,0","1,0","1,0",,"3,0",,"5,0",,,,,,,,,,,,,,,,,,"3,0","4,0","3,0","4,0","5,0",,"5,0","3,0","4,0","3,0",,"5,0","4,0","4,0","5,0",,"2,0","4,0","1,0",,"5,0","5,0",,"5,0","4,0","3,0","2,0",,"4,0","4,0","4,0","3,0","5,0","5,0","4,0","5,0","4,0","5,0","4,0","3,0","4,0","4,0","4,0","4,0","4,0",,"4,0","5,0","4,0","5,0","4,0","4,0","-0,2522199984981042","-0,22592095495232872","1,1085201891919716","1,3972782269650272","1,0940033477934137","-0,9620301072510276","-0,22420347935644475","0,14444001829121927","1,3943933644659785","-0,16650625925556176","1,3706050056833379","-0,9912247863312429","-0,3980269723735885"
60,1752607831,2,50,3,,1,Gestão estratégica,Engenharia metalúrgica,,,,USP,USP,,,,1,,2,"Na verdade, fiz na UFBA mas o questionário exigia a marcação de uma alternativa: portanto, descartar UFLA",Administração,2,5,1,3,"1,0","3,0","3,0",,"2,0","3,0",,"5,0",,"2,0",,Administração,"1,0","3,0","2,0","1,0","1,0","3,0","3,0",,"2,0","3,0",,"5,0",,"5,0","3,0","4,0","2,0","1,0",,"4,0","4,0","3,0","2,0",,"4,0","4,0","2,0","4,0",,"1,0","1,0","1,0",,"4,0","2,0",,"2,0","2,0","1,0","1,0",,"2,0","4,0","4,0","2,0","3,0","3,0","2,0","2,0","4,0","2,0","2,0","2,0","3,0","2,0","2,0","2,0","4,0","4,0","2,0","2,0","2,0","2,0","2,0","4,0","0,1187472100529971","-0,09554576755231915","-1,3047821820412224","-0,32541015065434464","-0,6103301007918286","-1,3600464322167656","-0,43122200119802284","-0,13615035677847948","-0,26866440999542285","-0,3315774630012222","-1,5115769183226158","-1,3165707884392286","-0,19980098205023605"
61,1752487428,2,34,1,,2,Psicopedagogia,,,,,Unicid,,,,,2,,2,,"Gestão de Negócios, Economia e Mercados",1,1,1,2,"2,0","1,0","1,0","1,0","2,0","3,0","4,0",,,,,,,,,,,,,,,,,,,"2,0","4,0","5,0","2,0","1,0",,"5,0","5,0","2,0","3,3838383838383836",,"5,0","5,0","5,0","5,0",,"2,0","3,0","1,0",,"2,0","1,0",,"4,0","4,0","1,0","1,0",(participação como ouvinte era obrigatória - disciplina de seminários),"4,0","4,0","3,0","2,0","5,0","5,0","5,0","5,0","4,0","4,0","4,0","4,0","4,0","5,0","2,0","4,0","2,0","3,0","2,0","3,0","3,0","3,0","3,0","5,0",,,,,,,,"1,2799317691733538","-1,1486768964775051","-0,6641150198565894","-1,7002536019240324","0,6997563911451491","1,2868757504609178"
62,1752422091,2,26,1,,1,,,,,,,,,,,5,,2,,"Organizações, Gestão e Sociedade",1,3,1,3,"2,0","1,0","1,0","1,0","2,0","3,0",,,,,,,,,,,,,,,,,,,,"3,0","3,0","3,0","3,0","3,0",,"4,0","4,0","4,0","4,0",,"4,0","4,0","4,0","4,0",,"3,0","1,0","1,0",,"4,0","4,0",,"4,0","4,0","1,0","1,0",,"4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","2,0","2,0","4,0","4,0","4,0","3,0","2,0","2,0","-0,13082915750210328","-0,2256221094146751","1,3454934888402887","-0,4936863295013846","-0,48731979926849356","-0,8660225570136446","-0,8258632901119665","-0,5394234784219873","-0,7628406951569011","-0,5353555263416039","1,3009404610048314","-0,6907911382163","0,2785456263155431"
63,1751683330,1,24,1,,1,Não,,,,,,,,,,1,,2,,Administração,2,1,2,3,,,,"1,0","2,0","3,0",,,,,,,,,,,,,,,,,,,,"3,0","3,0","5,0","5,0","4,0",,"5,0","5,0","5,0","4,0",,"5,0","5,0","5,0","5,0",,"3,0","2,0","1,0",,"4,0","1,0",,"4,0","4,0","1,0","1,0",,"3,0","4,0","5,0","3,0","3,0","4,0","4,0","3,0","4,0","4,0","3,0","3,0","2,0","3,0","3,0","3,0","4,0","3,0","3,0","4,0","2,0","2,0","3,0","4,0","1,0815876885354851","-0,3158418116558494","0,2561541720726154","-0,7061137050295065","0,3117209034349665","1,1796813972097115","-0,8238754248187701","1,0356063172796566","-0,8353863318890373","-0,48100931491817184","0,4924597545627842","1,288456998428962","-0,40276936262248303"
64,1750854874,1,44,1,,1,Gestão Empresarial,Gestão em Marketing,,,,UFU,UNITRI,,,,4,,3,,Mestrado em Administração - Linha Organização e Mudanças,2,5,1,3,,,,,"2,0",,"4,0","5,0",,,,,,,,,,,,,,,,,,"5,0","5,0","5,0","3,7551020408163267","4,0",,"5,0","5,0","5,0","5,0",,"5,0","5,0","5,0","5,0",,"2,8","5,0","1,5204081632653061",,"4,0","4,0",,"4,0","5,0","1,5252525252525253","1,5353535353535352",,"5,0","4,0","4,0","4,0","5,0","4,0","4,0","5,0","5,0","5,0","5,0","5,0","4,0","5,0","5,0","5,0",,"4,0","4,0","4,0","4,0","5,0","5,0","4,0",,,,,,,,"1,1718753625147784","-0,06561515358979551","1,025507219786387","0,5838110471573663","0,13163547258978694","0,2228761898958548"
65,1750840389,2,38,0,Tecnologia em Processamento de Dados,2,Administração,,,,,FUNDACE - USP - Ribeirão Preto,,,,,2,,3,,Mudança Organizacional,1,5,1,1,"2,0","3,0","3,0","1,0","2,0","3,0",,"5,0",,,,,,,,,,,,,,,,,,"2,0","3,0","4,0","4,0","2,0",,"4,0","4,0","4,0","4,0",,"4,0","2,0","3,0","4,0",,"2,0","2,0","2,0",,"3,0","2,0",,"3,0","3,0","1,0","1,0",,"4,0","4,0","3,0","3,0","4,0","4,0","3,0","4,0","4,0","5,0","4,0","5,0","5,0","5,0","4,0","4,0","5,0","4,0","4,0","5,0","5,0","4,0","4,0","3,0","-0,4931951424558395","-1,2765836982679217","0,12358210242097706","-0,5070272804520585","-0,7190524821395957","0,5394826688656233","0,6057836490089071","-0,6773630272616835","-0,39674405391393913","-1,238336112159256","0,05316048548525529","0,37580423361882037","0,5952669244228599"
66,1748958568,2,39,1,,1,,,,,,,,,,,1,,3,,Gestão Financeira e Controladoria,2,4,1,3,"1,0","3,0","2,0","1,0","2,0","3,0",,,,,,,,,,,,,,,,,,,,"2,0","3,0","5,0","5,0","3,0",,"3,0","4,0","4,0","3,0",,"4,0","2,0","3,0","3,0",,"2,0","1,0","1,0",,"3,0","3,0",,"3,0","4,0","1,0","1,0",,"4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","3,0","4,0","4,0","4,0","4,0","4,0","4,0","2,0","3,0","4,0","4,0","4,0","-1,6077765609115966","-1,2048256204994492","0,9106669713718312","-0,17070485517788275","-0,6866021830518039","1,440406405983879","-0,7428852354737174","-1,8930178400180149","-0,28950476438881856","-1,322332478488657","1,063394970478656","1,5419651319689829","-0,410916230560976"
67,1748877707,1,43,5,,1,Comunicação Empresarial,Gestão de Projetos Comunicacionais,,,,Unitri Uberlândia,Universidade de São Paulo,,,,3,,3,,Administração,2,5,1,1,"2,0","1,0","2,0","1,0","2,0","3,0",,,"Grupo de estudos liderados pelo meu orientador, Congressos científicos",,,,,,,,,,,,,,,,,"3,0","3,0","5,0","5,0","4,0",Participação em congressos,"4,0","4,0","4,0","3,0",,"4,0","4,0","4,0","4,0",,"4,0","1,0","1,0",,"4,0","3,0",,"3,0","4,0","1,0","1,0",,"4,0","4,0","4,0","3,0","5,0","5,0","4,0","5,0","1,0","4,0","4,0","3,0","4,0","4,0","3,0","3,0","4,0","4,0","3,0","4,0","4,0","4,0","4,0","5,0","-0,5834378137389715","-0,00054061322474109","0,7809285077515937","-0,3035076627866059","-0,46647725387186995","1,1176574245064912","-1,1746538439971022","-0,9808524964206317","-0,5700835284422265","-0,2786514922747959","0,9476073744184933","1,4898706972716396","-0,405560942363514"
68,1748813015,2,43,0,Engenharia Eletrônica,1,Finanças e Gestão Empresarial,,,,,UFU,,,,,3,,3,,Finanças,2,5,1,3,,,,,,"3,0",,,,,,,,,,,,,,,,,,,,"1,0","1,0","1,0","1,0","1,0",,"3,0","3,0","3,0","1,0",,"3,0","1,0","1,0","2,0",,"2,0","1,0","1,0",,"3,0","1,0",,"1,0","4,0","1,0","1,0",,"3,0","3,0","2,0","2,0","3,0","2,0","3,0","3,0","1,0","3,0","2,0","3,0","3,0","3,0","3,0","3,0","1,0","1,0","3,0","3,0","3,0","3,0","3,0","1,0","-2,315104815893021","-1,6069562496079357","0,3083183098064874","-0,25681787231455033","-0,8865388202978977","-3,077667146212821","-0,1271142292842714","-2,5525609818111645","-0,22953337200090979","-1,7880047958734122","0,09143993401430059","-3,248941959404715","0,06519888076996974"
69,1748752219,1,48,5,,1,Finanças Empresariais,Comunicação Empresarial,Educação Física,,,UFU,UNITRI,UNIFRAN,,,1,,3,,Administração,2,4,2,3,"1,0","3,0","1,0","1,0","2,0","3,0",,,,,,,,,,,,,,,,,,,,"4,0","4,0","4,0","4,0","4,0",,"4,0","4,0","4,0","4,0",,"4,0","4,0","4,0","4,0",,"4,0","2,0","1,0",,"4,0","4,0",,"4,0","3,0","4,0","2,0",,"4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","5,0","4,0","4,0","4,0","4,0","4,0","5,0","4,0","4,0","4,0","3,0","5,0","5,0","4,0","4,0","-0,2912517763197686","0,7186030109830963","0,5344243557150786","1,3810338984204982","-0,41617525073054495","-0,09211721808868732","-0,9457595930296813","-0,7467216736395725","1,2450339976838294","0,4691166442393599","0,6172711379964645","0,21635480449681416","-0,12609902127200262"
70,1748603325,2,36,1,,1,Gestão empresarial,,,,,,,,,,4,,3,,Administração,1,3,1,2,"2,0","1,0","1,0",,"2,0","3,0",,,,,,,,,,,,,,,,,,,,"1,0","1,0","3,0","2,0","1,0",,"4,0","4,0","4,0","2,0",,"4,0","4,0","3,0","3,0",,"1,0","1,0","1,0",,"3,0","2,0",,"1,0","2,0","1,0","1,0",,"3,0","3,0","2,0","3,0","2,0","3,0","3,0","3,0","3,0","3,0","3,0","3,0","4,0","4,0","4,0","4,0","3,0","4,0","3,0","3,0","2,0","2,0","4,0","1,0","-0,15900405412656266","-2,1834812152430296","-0,84362905087458","-0,22159002293993996","0,4042360463990156","-1,336893449982025","-0,8434055617833504","-0,06435907651415004","-0,12466822613661743","-2,326085339306752","-0,5464663050157086","-1,4607787815036974","-1,1448682307908304"
71,1748536228,1,48,1,,2,Controladoria,,,,,,,,,,1,,3,,administração,1,3,1,1,"1,0","3,0","4,0","1,0","2,0","3,0",,"5,0",,,,,,,,,,,,,,,,,,"5,0","5,0","5,0","5,0","5,0",,"4,0","4,0","5,0","5,0",,"5,0","5,0","5,0","4,0",,"5,0","1,0","1,0",,"5,0","3,0",,"3,0","5,0","1,0","1,0",,"4,0","5,0","5,0","3,0","5,0","5,0","4,0","5,0","4,0","4,0","5,0","3,0","4,0","4,0","3,0","5,0","5,0","5,0","3,0","5,0","5,0","3,0","3,0","5,0","-0,5818465666877685","1,747080694403763","1,3650959004242749","-0,7681244883227197","0,37664664199835135","1,044227319632481","-1,4742226004259558","-0,7340395117037162","-1,100009623280759","1,6489268343609924","1,7541186316274306","1,279205587513884","-0,9082325106121909"
72,1747130955,2,29,1,,2,,,,,,,,,,,3,,3,,Marketing,2,3,1,2,"2,0","1,0","1,0","1,0","2,0","3,0",,,,,,,,,,,,,,,,,,,,"3,0","3,0","4,0","4,0","1,0",,"5,0","5,0","5,0","2,0",,"5,0","5,0","4,0","4,0",,"1,0","1,0","1,0",,"4,0","3,0",,"2,0","2,0","1,0","1,0",,"4,0","4,0","3,0","2,0","4,0","3,0","3,0","4,0","4,0","4,0","4,0","4,0","2,0","4,0","3,0","2,0","4,0","5,0","3,0",,"3,0","4,0","3,0","3,0","1,3328834959007518","-1,4672689996958963","-1,0670307047851302","-0,10366347612573956","1,1662134322457203","-0,4883085587195518","-1,0820345734849377","1,5578361958803442","-0,01906600888903398","-1,5936182219634072","-0,5299318829755535","-0,45385656873583413","-1,5358595900149217"
73,1745170296,1,42,1,,1,Gestao de Marketing,,,,,UNITRI,,,,,1,,3,,Mestrado,1,3,1,2,"2,0","1,0","2,0",,"2,0",,,"5,0",,,,,,,,,,,,,,,,,,"4,0","4,0","4,0","5,0","4,0",,"5,0","5,0","5,0","5,0",,"5,0","5,0","5,0","5,0",,"3,0","1,0","1,0",,"5,0","5,0",,"3,0","5,0","1,0","1,0",,"4,0","4,0","5,0","4,0","5,0","4,0","4,0","5,0","4,0","5,0","5,0","4,0","3,0","4,0","3,0","4,0","4,0","3,0","4,0","3,0","3,0","3,0","3,0","4,0","0,9121937294233636","0,05591325240825992","1,5158330123390686","-0,4659960595602517","0,6787768173802473","0,40262946018665896","-1,5402984606634087","0,7990096350976587","-0,7391433888547911","-0,19477894513238964","1,9800092526536974","0,554046409303513","-0,8178445081295316"
74,1744654321,1,28,2,,1,MBA em Controladoria e Finanças,,,,,FACIC/UFU,,,,,1,,3,,Gestão Financeira e Controladoria,2,3,1,3,,,,"1,0","2,0","3,0",,,,,,,,,,,,,,,,,,,,"3,0","3,0","4,0","3,0","2,0",,"5,0","4,0","4,0","5,0",,"4,0","4,0","4,0","5,0",,"3,0","1,0","1,0",,"5,0","1,0",,"5,0","5,0","1,0","1,0",,"5,0","3,0","4,0","4,0","4,0","4,0","4,0","4,0","5,0","5,0","5,0","4,0","4,0","5,0","5,0","3,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","4,0","0,8767821126153955","-0,3017771605079186","1,272091930856723","-1,1947796079337116","-1,28133567596566","-0,01848324876007933","-0,3566606528540134","0,29540774097514283","-1,4494707574760277","-0,7377108343834757","0,7885899761088261","0,13957900579758103","1,3030106600104625"
75,1744306720,2,29,1,,1,MBA Comunicação e Marketing empresarial,,,,,Universidade de Rio Verde-GO,,,,,1,,3,,Administração,1,3,1,1,"1,0","3,0","3,0","1,0","2,0","3,0","4,0","5,0",,,,,,,,,,,,,,,,,,"5,0","3,0","4,0","3,0","3,0",,"4,0","5,0","5,0","4,0",,"5,0","5,0","3,0","3,0",,"4,0","4,0","1,0",,"5,0","2,0",,"3,0","1,0","1,0","1,0",,"3,0","4,0","5,0","4,0","5,0","5,0","5,0","5,0","4,0","5,0","5,0","5,0","4,0","4,0","5,0","5,0","4,0","5,0","5,0","5,0","5,0","5,0","4,0","5,0","-0,15783220173986579","0,7020646412218773","-0,7435804322866659","-0,46158563830819566","1,427895865467347","-1,1356963656250358","0,0633221875241204","0,38795410669634156","-0,12631846861395613","0,9754028945066595","-0,2831608874781101","-1,3987108767783338","-1,3863789832470124"
